Title,Current_Price,Original_Price,Discount,Rating,Ratings_Count,Reviews_Count,Features
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho,"₹61,990","₹1,10,490",43,4.4,347,51,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
GIGABYTE AORUS MASTER 16 Intel Core Ultra 9 Ultra 9 - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/N,"₹3,18,499","₹5,39,999",41,N/A,N/A,N/A,Intel Core Ultra 9 Processor | 32 GB DDR5 RAM | Windows 11 Home Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | 2 Years Onsite Warranty With Pick Up and Drop
MSI Crosshair A16 HX AMD Ryzen 9 16 Core 8940 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G,"₹1,97,990","₹2,23,990",11,N/A,N/A,N/A,AMD Ryzen 9 16 Core Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home & Student�2021 | 2 Year On-Site Warranty
Acer AMD Ryzen 3 Quad Core 5th Gen - (8 GB/Windows 11 Home) UN.31ZSI.004 Laptop,"₹46,010","₹49,999",7,N/A,N/A,N/A,AMD Ryzen 3 Quad Core Processor (5th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 39.62 cm (15.6 Inch) Display | 1 YEAR
HP 250 G9 Intel Celeron Dual Core 4500u - (8 GB/256 GB SSD/Windows 11 Home) 250G9 Laptop,"₹39,990","₹41,990",4,4.2,5,1,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | Windows | 1 year Onsite Warrenty
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-1050IN B,"₹64,990","₹71,990",9,4.2,6,1,Intel Core i7 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 38.1 cm (15 Inch) Display | 1 Year Carry-in Warranty
DELL Inspiron AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 3525 Thin and Light Lapt,"₹54,501","₹69,031",21,3.9,68,10,"Processor: R5-5625U (2.30 GHz up to 4.30 GHz) | RAM & Storage: 8GB DDR4 & 512GB SSD | Display: 15.6"" FHD WVA AG Narrow Border 120Hz 250 nits | Software: Win 11 + Office H&S 2021 | Ports: 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 Type-C port, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slot | AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home and Student 2021 | 1 Year Onsite Hardware Service"
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,821",306,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Acer Predator Helios Neo 16S AI Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI,"₹1,54,999","₹1,85,999",16,N/A,N/A,N/A,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Warranty
ASUS Expertbook P1 Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71075W,"₹66,990","₹1,14,990",41,4.3,260,14,"Intel Core i5 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024, Microsoft 365 Basic | 1 Year Onsite Warranty"
ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (32 GB/1 TB,"₹1,99,990","₹2,15,990",7,5,8,0,"Intel Core i7 Processor (14th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty"
MSI Titan GT77 Intel Core i9 13th Gen 13980HX - (64 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA ,"₹4,70,990","₹5,48,990",14,N/A,N/A,N/A,Intel Core i9 Processor (13th Gen) | 64 GB DDR5 RAM | Windows 11 Operating System | 2 TB SSD | 43.94 cm (17.3 Inch) Display | 2 Year Onsite Warranty
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222,"₹55,990","₹89,990",37,4.5,85,5,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thi,"₹54,661","₹59,999",8,4.3,"7,762",606,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP Qualcomm Snapdragon X - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/16 GB Graphics) he0015QU Laptop,"₹65,990","₹89,990",26,N/A,N/A,N/A,Qualcomm Snapdragon X Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 1 TB HDD|1 TB SSD | 35.56 cm (14 inch) Touchscreen Display | 1 Year Limited Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS,"₹43,990","₹74,990",41,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ,"₹1,16,499","₹1,59,990",27,4.1,356,22,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.89 cm (16.1 Inch) Display | 1 Year Onsite Warranty
HP Victus Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) 1,"₹1,12,990","₹1,24,319",9,N/A,N/A,N/A,Intel Core 7 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF,"₹1,17,990","₹1,31,290",10,4.3,416,35,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge,"₹71,990","₹79,999",10,4.3,"2,467",170,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho,"₹61,990","₹1,10,490",43,4.4,347,51,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
DELL Inspiron 15 AMD Ryzen 5 Quad Core 5500u - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin an,"₹46,897","₹60,265",22,4.1,70,8,"AMD Ryzen 5 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2021, Windows 11 Home, Single Langua ge English, McAfee(R) Multi Device Securit y 15 month subscription | 1 Year Onsite Warranty"
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 - (16 GB/512 GB SSD/Wi","₹68,990","₹92,990",25,4.2,56,2,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite warranty
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP Chromebook Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Chrome OS) 14c-cc0010TU Chromebook,"₹57,990","₹78,990",26,3.9,159,12,"Intel Core i5 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Chrome Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | 1M+ Android apps, Preinstalled G-suite apps, Linux kernel and apps, Chrome web extensions, Available online and offline, Google Chrome, Google Play Store, Google Drive, Gmail, Google Calendar, Google Photo, Google Map, YouTube, Google Docs, Google spreadsheet, Google Slide, Google Hangouts, Google Keep, Google Shopping, Google Play Movies & TV, Google Play Books Drawing canvas, Google Play Music, Google Play Games | 1 Year Onsite Warranty"
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh,"₹71,290",N/A,N/A,4.2,584,42,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
Lenovo V14 Octa Core (2025) Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) V14 Thin,"₹54,990","₹92,990",40,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year"
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ,"₹38,990","₹50,990",23,4.2,"2,601",167,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP Victus AI 31 TOPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV,"₹60,990","₹73,930",17,4.4,496,41,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Snapdragon X - (16 GB/512 GB SSD/Win","₹72,990","₹1,02,990",29,4.5,"1,022",78,"Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty"
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,821",306,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222,"₹55,990","₹89,990",37,4.5,85,5,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th,"₹61,990","₹83,990",26,4,61,7,Intel Core i7 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Apple MacBook Pro M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A,"₹1,42,990","₹1,49,900",4,4.6,53,6,"Apple M3 Processor | 8 GB Unified Memory RAM | Mac OS Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos | 1 Year Limited Warranty"
WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Wi,"₹26,990","₹49,999",46,4.1,"1,094",166,Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MSI Modern 14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1400IN ,"₹45,990","₹55,990",17,4.4,367,36,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS,"₹43,990","₹74,990",41,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP Intel Core N 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ep0068TU Laptop,"₹39,012","₹49,990",21,N/A,N/A,N/A,Intel Core N Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Manufacturer Warranty
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14-gr0000TU Thin and Light ,"₹43,442","₹59,999",27,4.4,73,3,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Warranty
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho,"₹61,990","₹1,10,490",43,4.4,347,51,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
Lenovo ThinkBook 15 AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/DOS) ThinkBook 15 G5 Thin and Light,"₹51,990","₹74,000",29,3.7,34,5,AMD Ryzen 7 Octa Core Processor | 8 GB DDR4 RAM | DOS Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and,"₹46,490","₹64,990",28,4.3,597,83,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | NA | 1 Year Onsite Warranty
HP Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0515TU Thin and Light Laptop,"₹70,011","₹89,999",22,4.1,133,7,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student Edition 2024 and 1 year M365 Basic | 1 Year Onsite Warranty
HP Pavilion Plus Creator OLED Eyesafe H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windo,"₹67,746","₹96,999",30,3.9,102,8,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0187TU Thin and Light Laptop,"₹50,990","₹70,841",28,4.2,423,31,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Lenovo LOQ Intel Core i7 12th Gen Core i7-12650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV,"₹81,990","₹1,25,999",34,N/A,N/A,N/A,Intel Core i7 Processor (12th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C,"₹18,990","₹32,990",42,3.8,"3,479",295,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
